0 0 100
-481.75367410171526 -876.3066800438636 1 0.8764350042838879
-248.68988716485444 -968.5831611286312 1 0.7206680181120713
929.7764858882515 -368.12455268467784 1 0.6072239534001186
-62.79051952931321 -998.0267284282716 1 0.6193637894140707
187.38131458572474 982.2872507286886 1 0.9265861953666581
-770.5132427757892 637.4239897486899 1 0.6153324131235774
876.3066800438636 481.7536741017153 1 0.5372089344017299
-587.7852522924733 -809.0169943749473 1 0.7993646212295844
481.75367410171515 876.3066800438637 1 0.23450489296491295
-968.5831611286312 -248.68988716485458 1 0.3395851849870557
992.1147013144779 125.33323356430427 1 0.6547736454616905
968.583161128631 -248.68988716485535 1 0.29255428780512427
998.0267284282716 62.79051952931337 1 0.5141220648671506
-876.3066800438635 -481.7536741017154 1 0.7971210676257495
-187.3813145857246 982.2872507286887 1 0.6345261456010162
-844.3279255020152 -535.8267949789964 1 0.5204640163856196
770.5132427757893 637.4239897486897 1 0.8094293534097681
309.0169943749472 -951.0565162951536 1 0.2513960300324428
982.2872507286887 187.3813145857246 1 0.2804401746528157
684.5471059286887 728.9686274214115 1 0.310102977225749
-1.8369701987210297e-13 -1000.0 1 0.3880850355395631
637.4239897486898 770.5132427757893 1 0.5509708226453943
187.38131458572425 -982.2872507286887 1 0.43232504031334695
309.01699437494744 951.0565162951535 1 0.4456114701048808
6.123233995736766e-14 1000.0 1 0.7499262854609792
-637.4239897486896 -770.5132427757893 1 0.30403020783153667
-535.8267949789969 844.327925502015 1 0.7963792740455967
-187.38131458572462 -982.2872507286887 1 0.5703285859098906
728.9686274214115 684.5471059286887 1 0.5463329662391647
-770.5132427757893 -637.4239897486897 1 0.7116227818239333
125.33323356430448 992.1147013144778 1 0.6541713349108204
-368.1245526846778 929.7764858882515 1 0.5424751837878357
992.1147013144778 -125.33323356430465 1 0.2097048441011652
-951.0565162951536 -309.0169943749473 1 0.5471735519070889
-809.0169943749478 -587.7852522924727 1 0.2723767769132083
982.2872507286887 -187.38131458572468 1 0.7835418304748651
1000.0 0.0 1 0.6819017701901784
-425.7792915650727 904.8270524660195 1 0.04513482127715107
535.8267949789965 844.3279255020151 1 0.710623746048438
62.79051952931353 998.0267284282716 1 0.3705804413513555
904.8270524660196 425.77929156507264 1 0.5106749655778128
-535.8267949789963 -844.3279255020153 1 0.6613925313736604
998.0267284282716 -62.790519529313265 1 0.45017784761736424
248.68988716485475 968.5831611286311 1 0.7278952758893421
-309.01699437494756 -951.0565162951535 1 0.33469046488632337
968.5831611286311 248.68988716485478 1 0.9340301180358487
-248.68988716485484 968.5831611286311 1 0.20721616882924443
-425.7792915650722 -904.8270524660198 1 0.6440113520397572
-992.1147013144779 -125.33323356430428 1 0.6020345157004088
-929.7764858882514 368.1245526846781 1 0.20479848212890484
-929.7764858882515 -368.1245526846779 1 0.8938673262273251
-982.2872507286886 -187.38131458572477 1 0.7712007004875893
-968.583161128631 248.68988716485524 1 0.16997914229104183
-904.8270524660197 -425.7792915650723 1 0.46012566523002285
-876.3066800438636 481.7536741017152 1 0.5802087956362693
425.77929156507184 -904.82705246602 1 0.013112511678026073
-684.5471059286888 728.9686274214115 1 0.26416327080420543
-809.0169943749473 587.7852522924733 1 0.5932348647726305
-992.1147013144778 125.33323356430454 1 0.8314768266073608
-728.9686274214114 684.5471059286889 1 0.8463657579741456
587.7852522924733 809.0169943749473 1 0.03986138171735765
-951.0565162951535 309.0169943749475 1 0.5570889723067335
809.0169943749473 -587.7852522924734 1 0.6527879100932242
951.0565162951535 -309.0169943749476 1 0.6827371148305296
929.7764858882515 368.1245526846779 1 0.11102977001977876
368.12455268467806 929.7764858882514 1 0.9329198602135023
951.0565162951535 309.0169943749474 1 0.2575024502327624
-637.4239897486898 770.5132427757893 1 0.9762411145977369
-481.75367410171543 876.3066800438635 1 0.8178257908148051
481.7536741017157 -876.3066800438634 1 0.4551613923424883
-998.0267284282716 62.790519529313585 1 0.16514618208710974
-998.0267284282716 -62.79051952931334 1 0.39357571842334194
